D1_L2_mean,D1_L2_std,D_mf_mean,D_mf_std,Z_mf_mean,Z_mf_std,cohort,gc_v1_mean_bump_count_mean,gc_v1_mean_bump_count_std,gc_v1_mean_peak_height_mean,gc_v1_mean_peak_height_std,gc_v1_obs_bump_count_mean,gc_v1_obs_bump_count_std,gc_v1_obs_peak_height_mean,gc_v1_obs_peak_height_std,lmax,n_rows,p_two_sided_mf_mean,p_two_sided_mf_std,v1_energy_ratio_mean,v1_energy_ratio_std,v1_peak_shift_mean,v1_peak_shift_std
99.56295520105147,0.10476676997365401,99.56299908391235,0.1047667104888347,64.34590785633878,0.4730442598946599,observed,1.0,0.0,346.07844607182693,0.07164679471828189,3.0,0.0,399.78931356689293,0.0,128,2,0.0009995002498750624,0.0,1.037951880836573,0.0001082603493005669,0.09999999999999964,0.0
144.04469700073224,0.14138021109662527,144.04473431908093,0.14138018800713195,121.29401997300243,3.145399638579617,observed,1.0,0.0,608.2739609632512,0.08159289502626424,3.0,0.0,609.9313479531125,0.0,192,2,0.0009995002498750624,0.0,0.9714841871912685,0.00017428814336880512,0.2999999999999998,0.0
198.29860859733589,0.025866161457172156,198.29863791036314,0.02586616737307957,207.0182936937535,0.480338553773682,observed,1.0,0.0,926.1213139263674,0.12604928010618388,3.0,0.0,851.6957298486395,0.0,256,2,0.0009995002498750624,0.0,0.9360886607973097,8.213652425001317e-05,0.20000000000000018,0.0
267.0867968828012,0.0,267.08681890430177,0.0,326.74737541360145,0.0,observed,1.0,0.0,1259.5010530171949,0.0,3.0,0.0,1090.736855746836,0.0,320,1,0.0009995002498750624,0.0,0.9086100282459,0.0,-0.6999999999999997,0.0
