D1_L2_mean,D1_L2_std,D_mf_mean,D_mf_std,Z_mf_mean,Z_mf_std,cohort,gc_v1_mean_bump_count_mean,gc_v1_mean_bump_count_std,gc_v1_mean_peak_height_mean,gc_v1_mean_peak_height_std,gc_v1_obs_bump_count_mean,gc_v1_obs_bump_count_std,gc_v1_obs_peak_height_mean,gc_v1_obs_peak_height_std,lmax,n_rows,p_two_sided_mf_mean,p_two_sided_mf_std,v1_energy_ratio_mean,v1_energy_ratio_std,v1_peak_shift_mean,v1_peak_shift_std
107.00102588504497,10.36079930441298,107.00106903167476,10.360802246065207,88.47657733270897,52.84904211102993,lcdm_recon,1.0,0.0,392.4150246810923,130.32078507400345,2.3333333333333335,1.1547005383792515,450.2751889039418,93.50255304275302,128,3,0.0009995002498750624,0.0,1.02088497851448,0.1155094782963368,0.16666666666666666,0.05773502691896288
159.70749440156627,14.756785255328145,159.70752568253417,14.756779756649438,146.40299519655488,85.45433820409772,lcdm_recon,1.0,0.0,655.6614042386537,169.10026982830433,2.6666666666666665,1.5275252316519465,696.5181379994771,158.34722120872118,192,3,0.0009995002498750624,0.0,0.9648927876020945,0.07699725226794918,0.16666666666666652,0.11547005383792514
218.17800851753577,31.252234123365508,218.17803338162244,31.252229049410094,223.0976442316004,117.29893515849884,lcdm_recon,1.0,0.0,961.9849915099389,193.19901617252214,2.3333333333333335,1.1547005383792515,957.5855995262536,219.0811478737219,256,3,0.0009995002498750624,0.0,0.931001478043977,0.05496484880973532,0.16666666666666666,0.0577350269189625
288.0317237671241,48.14112405315239,288.03174392722025,48.14111999518927,329.5739284000039,151.8222882362835,lcdm_recon,1.0,0.0,1280.3609669560904,198.53072436928744,2.3333333333333335,1.1547005383792515,1224.2039565434682,280.094207954517,320,3,0.0009995002498750624,0.0,0.9054130978306986,0.03937351058836716,-0.19999999999999987,0.4358898943540672
